Location Key,Market,Country,Region,State,City
202415,US,United States,Central,Texas,Irving
202416,EU,Italy,South,Emilia-Romagna,Carpi
202417,EMEA,Iran,EMEA,Mazandaran,Amol
202418,APAC,Pakistan,Central Asia,Punjab,Bahawalpur
202419,EMEA,Iran,EMEA,Sistan Va Baluchestan,Zabol
202420,EU,Spain,South,Catalonia,Reus
202421,EU,Portugal,South,Braga,Braga
202422,EU,Spain,South,Extremadura,Badajoz
202423,EU,France,Central,Lorraine,Hayange
202424,Africa,Algeria,Africa,Bejaia,Bejaia
202425,EU,Germany,Central,North Rhine-Westphalia,Unna
202426,US,United States,South,Arkansas,Texarkana
202427,LATAM,Bolivia,South,Chuquisaca,Sucre
202428,US,United States,West,California,Ontario
202429,EU,France,Central,Pays de la Loire,La Roche-sur-Yon
202430,EU,Netherlands,Central,Overijssel,Almelo
202431,LATAM,Brazil,South,Rio Grande do Sul,Vacaria
202432,EU,Spain,South,Andalusía,Marbella
202433,US,United States,South,Louisiana,Lake Charles
202434,EMEA,Turkey,EMEA,Malatya,Malatya
202435,LATAM,Brazil,South,Pernambuco,Bezerros
202436,EMEA,Saudi Arabia,EMEA,Ash Sharqiyah,Al Hufuf
202437,LATAM,Brazil,South,Rio Grande do Sul,Bagé
202438,EU,Netherlands,Central,South Holland,Delft
202439,EU,Netherlands,Central,Limburg,Sittard
202440,APAC,India,Central Asia,West Bengal,Panihati
202441,LATAM,Mexico,North,Michoacán,Hidalgo
202442,EU,France,Central,Ile-de-France,Choisy-le-Roi
202443,APAC,India,Central Asia,Rajasthan,Raipur
202444,EU,Netherlands,Central,North Holland,Uithoorn
202445,US,United States,Central,South Dakota,Sioux Falls
202446,EU,France,Central,Ile-de-France,Eragny
202447,US,United States,West,California,Lake Elsinore
202448,LATAM,Mexico,North,Baja California,Rosarito
202449,US,United States,East,New York,New Rochelle
202450,APAC,India,Central Asia,Chandigarh,Chandigarh
202451,APAC,Japan,North Asia,Kanagawa,Sagamihara
202452,APAC,China,North Asia,Sichuan,Xichang
202453,EU,France,Central,Provence-Alpes-Côte d'Azur,Cagnes-sur-Mer
202454,EMEA,Poland,EMEA,Silesia,Zabrze
202455,EU,Spain,South,Murcia,Molina de Segura
202456,Africa,Democratic Republic of the Congo,Africa,Bas-Congo,Matadi
202457,APAC,China,North Asia,Yunnan,Kaiyuan
202458,LATAM,Argentina,South,Corrientes,Esquina
202459,EMEA,Iran,EMEA,Markazi,Saveh
202460,EMEA,Turkey,EMEA,Ankara,Cankaya
202461,LATAM,Brazil,South,Rio Grande do Sul,Uruguaiana
202462,EU,France,Central,Rhône-Alpes,Valence
202463,Africa,Zimbabwe,Africa,Harare,Chitungwiza
202464,Africa,South Africa,Africa,Eastern Cape,East London
202465,US,United States,South,Arkansas,Conway
202466,Africa,Nigeria,Africa,Borno,Maiduguri
202467,EU,France,Central,Ile-de-France,Gonesse
202468,EU,Netherlands,Central,South Holland,Schiedam
202469,US,United States,South,Mississippi,Hattiesburg
202470,EU,Germany,Central,North Rhine-Westphalia,Wetter (Ruhr)
202471,LATAM,Colombia,South,Santander,Floridablanca
202472,EU,United Kingdom,North,England,Halifax
202473,EU,United Kingdom,North,England,Bebington
202474,EU,France,Central,Ile-de-France,Saint-Cloud
202475,LATAM,Brazil,South,Mato Grosso,Pontes e Lacerda
202476,EU,United Kingdom,North,England,Solihull
202477,EMEA,Turkey,EMEA,Hatay,Iskenderun
202478,EMEA,Turkey,EMEA,Canakkale,Canakkale
202479,US,United States,East,New York,Freeport
202480,EMEA,Turkey,EMEA,Adana,Kozan
202481,US,United States,West,Montana,Helena
202482,EMEA,Albania,EMEA,Vlorë,Vlore
202483,EU,Italy,South,Lombardy,Monza
202484,US,United States,South,Florida,Palm Coast
202485,LATAM,Brazil,South,Rio de Janeiro,São Pedro da Aldeia
202486,Africa,Democratic Republic of the Congo,Africa,South Kivu,Uvira
202487,APAC,Japan,North Asia,Tokyo,Edogawa-ku
202488,APAC,Indonesia,Southeast Asia,Jawa Barat,Cirebon
202489,EMEA,Kazakhstan,EMEA,Aqmola,Kokshetau
202490,EU,Belgium,Central,Brussels,Brussels
202491,APAC,China,North Asia,Jiangsu,Yancheng
202492,Canada,Canada,Canada,British Columbia,Saanich
202493,US,United States,West,California,Manteca
202494,EU,France,Central,Ile-de-France,Neuilly-sur-Marne
202495,APAC,Thailand,Southeast Asia,Nakhon Ratchasima,Nakhon Ratchasima
202496,EU,France,Central,Lorraine,Saint-Avold
202497,EMEA,Turkey,EMEA,Izmir,Gaziemir
202498,US,United States,Central,Texas,Edinburg
202499,EU,Netherlands,Central,Overijssel,Hengelo
202500,APAC,Indonesia,Southeast Asia,Jawa Tengah,Pekalongan
202501,EU,Germany,Central,Saxony-Anhalt,Naumburg
202502,EU,Italy,South,Lazio,Civitavecchia
202503,EU,Germany,Central,North Rhine-Westphalia,Dinslaken
202504,EMEA,Poland,EMEA,Greater Poland,Pila
202505,US,United States,West,California,Moreno Valley
202506,EMEA,Turkey,EMEA,Antalya,Antalya
202507,EU,France,Central,Lorraine,Epinal
202508,EU,France,Central,Provence-Alpes-Côte d'Azur,Grasse
202509,EU,United Kingdom,North,England,Ipswich
202510,EU,United Kingdom,North,Scotland,East Kilbride
202511,EMEA,Poland,EMEA,Silesia,Chorzow
202512,EU,France,Central,Ile-de-France,Montfermeil
202513,EU,Germany,Central,North Rhine-Westphalia,Gummersbach
202514,EU,Italy,South,Sicily,Marsala
202515,APAC,South Korea,North Asia,Gyeonggi,Suwon
202516,EMEA,Turkey,EMEA,Izmir,Buca
202517,EU,Spain,South,Catalonia,Sant Boi de Llobregat
202518,EMEA,Turkey,EMEA,Van,Van
202519,US,United States,East,New Jersey,Hackensack
202520,LATAM,Mexico,North,Jalisco,Guzmán
202521,LATAM,Brazil,South,Bahia,Cruz das Almas
202522,LATAM,Argentina,South,Río Negro,Cipolletti
202523,APAC,China,North Asia,Jilin,Siping
202524,LATAM,Colombia,South,Arauca,Arauca
202525,APAC,Indonesia,Southeast Asia,Jawa Barat,Sukabumi
202526,LATAM,Brazil,South,São Paulo,Registro
202527,EMEA,Ukraine,EMEA,Sevastopol',Sevastopol
202528,EU,Germany,Central,North Rhine-Westphalia,Langenfeld
202529,APAC,India,Central Asia,Uttar Pradesh,Mirzapur
202530,US,United States,East,New York,Rome
202531,EU,Netherlands,Central,Utrecht,Zeist
202532,EU,Italy,South,Campania,Benevento
202533,EU,Finland,North,Kymenlaakso,Kotka
202534,LATAM,Dominican Republic,Caribbean,Peravia,Baní
202535,APAC,Japan,North Asia,Osaka,Ibaraki
202536,Africa,Morocco,Africa,Taza-Al Hoceima-Taounate,Taza
202537,LATAM,Brazil,South,Ceará,Quixadá
202538,APAC,Japan,North Asia,Osaka,Yao
202539,LATAM,Venezuela,South,Nueva Esparta,Porlamar
202540,EMEA,Uzbekistan,EMEA,Qashqadaryo,Qarshi
202541,EMEA,Ukraine,EMEA,Ternopil',Ternopil'
202542,EU,France,Central,Ile-de-France,Le Blanc-Mesnil
202543,APAC,Indonesia,Southeast Asia,Jawa Barat,Tangerang
202544,Africa,South Africa,Africa,Gauteng,Centurion
202545,US,United States,South,Florida,Delray Beach
202546,US,United States,South,Florida,Pembroke Pines
202547,LATAM,Colombia,South,Nariño,Ipiales
202548,US,United States,East,Connecticut,Bristol
202549,EMEA,Russia,EMEA,Irkutsk,Bratsk
202550,APAC,Pakistan,Central Asia,Punjab,Sialkot
202551,EU,France,Central,Aquitaine,Pessac
202552,APAC,China,North Asia,Shandong,Rizhao
202553,APAC,Vietnam,Southeast Asia,Khánh Hòa,Nha Trang
202554,EU,Germany,Central,Baden-Württemberg,Freiburg
202555,LATAM,Colombia,South,Norte de Santander,Ocaña
202556,EU,France,Central,Ile-de-France,Bezons
202557,EMEA,Bulgaria,EMEA,Yambol,Yambol
202558,APAC,China,North Asia,Heilongjiang,Shangzhi
202559,EMEA,Russia,EMEA,Bashkortostan,Oktyabr'skiy
202560,EU,France,Central,Picardy,Senlis
202561,LATAM,Argentina,South,Provincia de Buenos Aires,Mar del Plata
202562,Africa,Ethiopia,Africa,Dire Dawa,Dire Dawa
202563,EU,Italy,South,Sicily,Agrigento
202564,EU,United Kingdom,North,England,Sale
202565,EU,France,Central,Nord-Pas-de-Calais,Cambrai
202566,Africa,Nigeria,Africa,Abia,Aba
202567,LATAM,Brazil,South,Minas Gerais,Poços de Caldas
202568,EU,France,Central,Rhône-Alpes,Vaulx-en-Velin
202569,Africa,Rwanda,Africa,Southern,Butare
202570,LATAM,Paraguay,South,Asunción,Asunción
202571,LATAM,Argentina,South,Mendoza,Mendoza
202572,EU,United Kingdom,North,England,Southport
202573,US,United States,West,Montana,Missoula
202574,LATAM,Brazil,South,Minas Gerais,Itaúna
202575,EMEA,Iran,EMEA,Razavi Khorasan,Sabzevar
202576,Canada,Canada,Canada,Ontario,Markham
202577,APAC,India,Central Asia,Maharashtra,Sangli
202578,EU,Germany,Central,Bremen,Bremerhaven
202579,US,United States,South,Florida,Miramar
202580,EMEA,Romania,EMEA,Mehedinti,Drobeta-Turnu Severin
202581,APAC,India,Central Asia,Gujarat,Jodhpur
202582,Africa,Sierra Leone,Africa,Southern,Bo
202583,EU,Italy,South,Sicily,Acireale
202584,EU,France,Central,Picardy,Laon
202585,US,United States,South,Virginia,Hampton
202586,US,United States,West,California,Redding
202587,EMEA,Turkey,EMEA,Tekirdag,Corlu
202588,EMEA,Romania,EMEA,Maramures,Baia Mare
202589,LATAM,Venezuela,South,Anzoátegui,San José de Guanipa
202590,APAC,Japan,North Asia,Shizuoka,Nagaoka
202591,APAC,India,Central Asia,West Bengal,Durgapur
202592,EU,France,Central,Burgundy,Mâcon
202593,APAC,China,North Asia,Heilongjiang,Zhaoyuan
202594,US,United States,Central,Texas,Tyler
202595,EU,France,Central,Brittany,Ploemeur
202596,LATAM,Mexico,North,Baja California Sur,La Paz
202597,EMEA,Austria,EMEA,Tyrol,Innsbruck
202598,EU,France,Central,Pays de la Loire,Vertou
202599,US,United States,East,Massachusetts,Holyoke
202600,EU,France,Central,Languedoc-Roussillon,Mauguio
202601,APAC,Japan,North Asia,Chiba,Funabashi
202602,EMEA,Turkey,EMEA,Elazig,Elazig
202603,LATAM,Argentina,South,Santa Fe,San Justo
202604,LATAM,Ecuador,South,Pichincha,Santo Domingo de los Colorados
202605,EU,Germany,Central,North Rhine-Westphalia,Gladbeck
202606,US,United States,West,California,Woodland
202607,APAC,China,North Asia,Xinjiang Uygur,Korla
202608,EU,France,Central,Ile-de-France,Maisons-Alfort
202609,EU,Italy,South,Apulia,Bisceglie
202610,US,United States,West,Utah,Draper
202611,LATAM,Brazil,South,Pernambuco,Jurema
202612,APAC,India,Central Asia,Karnataka,Bijapur
202613,EU,Germany,Central,North Rhine-Westphalia,Witten
202614,EU,Italy,South,Tuscany,Marina di Carrara
202615,LATAM,Brazil,South,São Paulo,Taboão da Serra
202616,EU,France,Central,Ile-de-France,Meaux
202617,EU,Spain,South,Madrid,Alcobendas
202618,EU,Germany,Central,Lower Saxony,Cuxhaven
202619,Africa,Benin,Africa,Atakora,Natitingou
202620,EU,United Kingdom,North,England,Basingstoke
202621,EMEA,Poland,EMEA,Silesia,Czestochowa
202622,US,United States,South,Tennessee,Lebanon
202623,LATAM,Brazil,South,Maranhão,Pinheiro
202624,EU,France,Central,Midi-Pyrénées,Albi
202625,APAC,China,North Asia,Guangxi,Wuzhou
202626,Africa,Nigeria,Africa,Kwara,Ilorin
202627,LATAM,Brazil,South,Maranhão,Barreirinhas
202628,US,United States,East,New Jersey,East Orange
202629,EU,France,Central,Ile-de-France,Goussainville
202630,EMEA,Kazakhstan,EMEA,Qostanay,Qostanay
202631,US,United States,East,New Jersey,Vineland
202632,EU,Italy,South,Emilia-Romagna,Cesena
202633,EMEA,Iran,EMEA,Esfahan,Shahreza
202634,Africa,Morocco,Africa,Chaouia-Ouardigha,Settat
202635,US,United States,West,California,Rancho Cucamonga
202636,EU,Italy,South,Campania,Ercolano
202637,EU,France,Central,Ile-de-France,Vitry-sur-Seine
202638,EU,France,Central,Provence-Alpes-Côte d'Azur,Cavaillon
202639,EU,United Kingdom,North,England,Chesterfield
202640,EU,France,Central,Centre,Gien
202641,Africa,Egypt,Africa,Bur Sa'id,Port Said
202642,EU,Sweden,North,Stockholm,Solna
202643,EMEA,Ukraine,EMEA,Dnipropetrovs'k,Nikopol'
202644,US,United States,Central,Texas,San Angelo
202645,EMEA,Israel,EMEA,Haifa,Hadera
202646,LATAM,Brazil,South,São Paulo,Itapecerica da Serra
202647,LATAM,Mexico,North,Jalisco,Ocotlán
202648,LATAM,Brazil,South,Rondônia,Vilhena
202649,EMEA,Israel,EMEA,Tel Aviv,Tel Aviv
202650,US,United States,Central,Michigan,Taylor
202651,LATAM,Chile,South,Antofagasta,Antofagasta
202652,EU,United Kingdom,North,England,Shrewsbury
202653,EU,France,Central,Upper Normandy,Evreux
202654,EU,Belgium,Central,Hainaut,Mouscron
202655,LATAM,Colombia,South,Santander,Bucaramanga
202656,EMEA,Poland,EMEA,Lodz,Piotrkow Trybunalski
202657,APAC,China,North Asia,Zhejiang,Jiaxing
202658,APAC,China,North Asia,Hebei,Zhangjiakou
202659,EMEA,Uzbekistan,EMEA,Andijan,Andijon
202660,EU,Germany,Central,North Rhine-Westphalia,Arnsberg
202661,EU,France,Central,Provence-Alpes-Côte d'Azur,Les Pennes-Mirabeau
202662,Africa,Zimbabwe,Africa,Harare,Harare
202663,US,United States,Central,Missouri,Saint Louis
202664,Africa,Algeria,Africa,Tizi Ouzou,Boghni
202665,EU,United Kingdom,North,England,Runcorn
202666,LATAM,Uruguay,South,Canelones,Las Piedras
202667,APAC,China,North Asia,Hunan,Changde
202668,LATAM,Cuba,Caribbean,Las Tunas,Puerto Padre
202669,EU,France,Central,Pays de la Loire,Carquefou
202670,US,United States,Central,Iowa,Cedar Rapids
202671,Africa,Morocco,Africa,Gharb-Chrarda-Béni Hssen,Kenitra
202672,EU,Italy,South,Campania,Caserta
202673,EU,France,Central,Picardy,Saint-Quentin
202674,EMEA,Turkey,EMEA,Osmaniye,Osmaniye
202675,LATAM,Argentina,South,Misiones,Posadas
202676,LATAM,Brazil,South,Bahia,Brumado
202677,APAC,China,North Asia,Hubei,Xianning
202678,US,United States,South,Tennessee,Chattanooga
202679,US,United States,South,Virginia,Salem
202680,EMEA,Iran,EMEA,Khuzestan,Khorramshahr
202681,EU,Sweden,North,Södermanland,Eskilstuna
202682,APAC,India,Central Asia,Maharashtra,Jalna
202683,EMEA,Kazakhstan,EMEA,Pavlodar,Pavlodar
202684,EMEA,Estonia,EMEA,Tartumaa,Tartu
202685,US,United States,West,California,Encinitas
202686,Africa,Algeria,Africa,Sidi Bel Abbes,Sidi Bel Abbes
202687,Africa,Uganda,Africa,Kampala,Kampala
202688,EMEA,Iran,EMEA,Qazvin,Qazvin
202689,EMEA,Turkey,EMEA,Igdir,Igdir
202690,EU,France,Central,Upper Normandy,Louviers
202691,LATAM,Venezuela,South,Portuguesa,Guanare
202692,Africa,Egypt,Africa,Al Minya,Mallawi
202693,US,United States,Central,Texas,Bedford
202694,EU,United Kingdom,North,England,Kettering
202695,EU,Germany,Central,North Rhine-Westphalia,Leverkusen
202696,EMEA,Bosnia and Herzegovina,EMEA,Federation of Bosnia and Herzegovina,Zenica
202697,EMEA,Russia,EMEA,Chelyabinsk,Miass
202698,EMEA,Poland,EMEA,Silesia,Tychy
202699,Africa,Morocco,Africa,Meknès-Tafilalet,Khenifra
202700,EMEA,Ukraine,EMEA,L'viv,Drogobych
202701,US,United States,West,California,Visalia
202702,EMEA,Hungary,EMEA,Hajdu-Bihar,Balmazujvaros
202703,LATAM,Guatemala,Central,Guatemala,Guatemala City
202704,EU,France,Central,Centre,Fleury-les-Aubrais
202705,Africa,Morocco,Africa,Grand Casablanca,Mohammedia
202706,US,United States,South,Tennessee,Hendersonville
202707,LATAM,Venezuela,South,Portuguesa,Acarigua
202708,LATAM,Venezuela,South,Monagas,Maturín
202709,EMEA,Slovakia,EMEA,Nitra,Nitra
202710,LATAM,Venezuela,South,Lara,Barquisimeto
202711,US,United States,Central,Texas,League City
202712,LATAM,El Salvador,Central,Cuscatlán,San Martín
202713,EU,Netherlands,Central,Gelderland,Barneveld
202714,EMEA,Turkey,EMEA,Mersin,Tarsus
202715,LATAM,Brazil,South,Minas Gerais,Pirapora
202716,US,United States,Central,South Dakota,Rapid City
202717,APAC,India,Central Asia,Karnataka,Bellary
202718,US,United States,Central,Illinois,Frankfort
202719,EMEA,Russia,EMEA,Belgorod,Gubkin
202720,EU,Germany,Central,North Rhine-Westphalia,Velbert
202721,APAC,Sri Lanka,Central Asia,Western,Colombo
202722,APAC,India,Central Asia,Uttar Pradesh,Mau
202723,EU,Netherlands,Central,Overijssel,Zwolle
202724,Africa,Algeria,Africa,Djelfa,Messaad
202725,LATAM,Brazil,South,Parana,Umuarama
202726,US,United States,Central,Illinois,Park Ridge
202727,US,United States,East,Connecticut,Norwich
202728,EMEA,Turkey,EMEA,Kayseri,Kayseri
202729,EMEA,Turkey,EMEA,Corum,Corum
202730,EMEA,Turkey,EMEA,Manisa,Manisa
202731,EU,France,Central,Ile-de-France,Domont
202732,EU,France,Central,Ile-de-France,Neuilly-Plaisance
202733,LATAM,Brazil,South,São Paulo,Lins
202734,EMEA,Turkey,EMEA,Hatay,Antakya
202735,Canada,Canada,Canada,Ontario,St. Catharines
202736,EU,France,Central,Centre,Blois
202737,Africa,Nigeria,Africa,Akwa Ibom,Ikot Ekpene
202738,US,United States,Central,Kansas,Manhattan
202739,EU,Belgium,Central,Hainaut,Tournai
202740,EU,France,Central,Burgundy,Montceau-les-Mines
202741,US,United States,Central,Texas,The Colony
202742,EMEA,Turkey,EMEA,Nigde,Nigde
202743,US,United States,South,Florida,Sanford
202744,EU,France,Central,Rhône-Alpes,Bourgoin-Jallieu
202745,APAC,China,North Asia,Zhejiang,Lanxi
202746,US,United States,Central,Texas,Conroe
202747,APAC,China,North Asia,Guangdong,Lianzhou
202748,EMEA,Turkey,EMEA,Mersin,Mezitli
202749,EU,France,Central,Ile-de-France,Sceaux
202750,EU,Norway,North,Rogaland,Stavanger
202751,EU,Germany,Central,Baden-Württemberg,Eggenstein-Leopoldshafen
202752,EU,Italy,South,Marche,Ancona
202753,LATAM,Mexico,North,Campeche,Campeche
202754,EU,France,Central,Pays de la Loire,Saint-Herblain
202755,EMEA,Russia,EMEA,Tambov,Uvarovo
202756,EU,Germany,Central,North Rhine-Westphalia,Hilden
202757,EU,France,Central,Pays de la Loire,Saint-Nazaire
202758,LATAM,Brazil,South,Santa Catarina,Navegantes
202759,Canada,Canada,Canada,Saskatchewan,Saskatoon
202760,EU,France,Central,Ile-de-France,Cormeilles-en-Parisis
202761,APAC,India,Central Asia,West Bengal,Bhatpara
202762,Africa,Niger,Africa,Zinder,Zinder
202763,US,United States,West,Washington,Covington
202764,US,United States,Central,Kansas,Olathe
202765,EU,United Kingdom,North,England,Barnsley
202766,US,United States,West,California,La Mesa
202767,APAC,Japan,North Asia,Osaka,Sakai
202768,LATAM,Colombia,South,Atlántico,Malambo
202769,APAC,Pakistan,Central Asia,Khyber Pakhtunkhwa,Mardan
202770,LATAM,Peru,South,Loreto,Iquitos
202771,Africa,South Africa,Africa,Gauteng,Randfontein
202772,EU,Sweden,North,Stockholm,Huddinge
202773,APAC,China,North Asia,Jiangsu,Chengjiang
202774,US,United States,West,California,Lancaster
202775,Africa,Angola,Africa,Bie,Kuito
202776,EMEA,Belarus,EMEA,Brest,Pinsk
202777,EU,France,Central,Midi-Pyrénées,Auch
202778,LATAM,Mexico,North,Michoacán,Sahuayo de José María Morelos
202779,EU,France,Central,Rhône-Alpes,Albertville
202780,EU,Italy,South,Sicily,Vittoria
202781,Africa,Morocco,Africa,Tanger-Tétouan,Tetouan
202782,EU,Germany,Central,Hesse,Langen
202783,APAC,Japan,North Asia,Aichi,Handa
202784,EU,France,Central,Brittany,Lanester
202785,US,United States,South,Florida,Daytona Beach
202786,Africa,Morocco,Africa,Chaouia-Ouardigha,Khouribga
202787,EU,France,Central,Provence-Alpes-Côte d'Azur,Gardanne
202788,US,United States,Central,Illinois,Bloomington
202789,EU,Spain,South,Madrid,Valdemoro
202790,APAC,India,Central Asia,Karnataka,Gulbarga
202791,US,United States,East,Maryland,Rockville
202792,APAC,Japan,North Asia,Fukui,Fukui
202793,EU,Spain,South,Castile and León,Salamanca
202794,LATAM,Argentina,South,Santiago del Estero,Santiago del Estero
202795,APAC,China,North Asia,Jiangsu,Qidong
202796,LATAM,Dominican Republic,Caribbean,San Cristóbal,Bajos de Haina
202797,EU,France,Central,Lorraine,Forbach
202798,US,United States,Central,Illinois,Freeport
202799,APAC,China,North Asia,Jiangxi,Yichun
202800,EU,Spain,South,Andalusía,Cártama
202801,EU,France,Central,Ile-de-France,Villiers-sur-Marne
202802,Africa,Nigeria,Africa,Niger,Minna
202803,EMEA,Kazakhstan,EMEA,Almaty City,Almaty
202804,LATAM,Mexico,North,Veracruz,Coatzacoalcos
202805,LATAM,Brazil,South,Minas Gerais,Contagem
202806,US,United States,East,New York,Niagara Falls
202807,EMEA,Moldova,EMEA,Balti,Balti
202808,APAC,South Korea,North Asia,Ulsan,Ulsan
202809,US,United States,Central,Kansas,Garden City
202810,APAC,Japan,North Asia,Saitama,Kawaguchi
202811,LATAM,Brazil,South,Minas Gerais,Boa Esperança
202812,LATAM,Colombia,South,Quindío,Armenia
202813,LATAM,Venezuela,South,Miranda,Petare
202814,LATAM,Brazil,South,São Paulo,Bragança Paulista
202815,LATAM,Brazil,South,São Paulo,Barretos
202816,EU,Italy,South,Lazio,Guidonia Montecelio
202817,EU,France,Central,Auvergne,Cournon-d'Auvergne
202818,EU,France,Central,Nord-Pas-de-Calais,Boulogne-sur-Mer
202819,Africa,Cameroon,Africa,Littoral,Nkongsamba
202820,US,United States,Central,Illinois,Palatine
202821,LATAM,Brazil,South,Ceará,Tianguá
202822,US,United States,South,South Carolina,North Charleston
202823,US,United States,Central,Illinois,Glenview
202824,Africa,Madagascar,Africa,Diana,Antsiranana
202825,LATAM,Colombia,South,Cesar,Valledupar
202826,LATAM,Brazil,South,São Paulo,Pindamonhangaba
202827,LATAM,Mexico,North,Tamaulipas,Tampico
202828,US,United States,Central,Texas,Coppell
202829,EU,Italy,South,Emilia-Romagna,Vignola
202830,APAC,China,North Asia,Shanxi,Jincheng
202831,US,United States,East,Maryland,Gaithersburg
