Customer Key,Location Key,Shipping Key,Product Key,Order Key,Order Date Key,Ship Date Key,Quantity Sold,Total Price
101142,200915,315749,404564,531161,600391,700320,1,45.75
101309,203505,315750,403874,531162,600798,700964,2,84.3
100475,200386,315750,408441,531163,600899,700502,2,59.82
100584,201367,315750,404814,531164,600178,700496,1,84.72
100599,200379,315750,408853,531165,600666,700930,3,63.9
100921,200828,315750,406262,531166,600307,701076,5,59.9
100341,201060,315750,404011,531167,600460,700635,2,55.36
100904,201854,315749,407193,531168,600657,700163,4,45.28
101016,200205,315750,406824,531169,600314,700609,3,65.22
100411,201403,315750,402151,531170,600350,700228,2,90.624
100724,200620,315753,408064,531171,600759,700766,2,15.072
100517,200324,315753,407001,531172,600574,700894,3,31.92
100845,201073,315754,404639,531173,600184,700537,3,89.73
100466,201376,315754,404517,531174,601083,701052,3,38.16
101090,201194,315755,406669,531175,600515,701377,2,24.42
100347,200318,315756,408677,531176,600313,700317,3,22.05
100285,200534,315754,405202,531177,600462,701077,4,93.7236
100308,200084,315754,400628,531178,600561,701090,1,70.6035
100314,200142,315756,403800,531179,600167,700263,1,49.83
100096,200229,315754,406877,531180,601054,700013,6,105.84
100708,201650,315755,408962,531181,600679,700252,3,15.552
100380,203506,315756,406198,531182,600170,700472,3,34.65
100774,200051,315754,404508,531183,601249,700229,3,57.93
100699,200115,315753,404944,531184,600814,700820,3,53.25
100814,200000,315754,404519,531185,600938,700964,2,72.48
100328,200028,315754,406346,531186,600580,700257,2,56.3
100411,200437,315754,400560,531187,600966,700770,1,286.256
100298,201445,315754,404728,531188,600108,700376,2,42.208
100104,200130,315754,403128,531189,600206,700584,5,67.84
100457,202377,315754,404711,531190,601408,701338,5,180.96
101122,202728,315754,408673,531191,600868,700010,6,35.928
100950,201605,315754,401931,531192,600635,700226,1,120.9
100827,200478,315754,404112,531193,600226,700768,1,65.4
101315,200522,315754,408681,531194,600262,700845,2,56.76
101071,200487,315753,403868,531195,600167,700263,1,54.69
101459,202698,315755,406444,531196,600605,700991,4,109.8
100359,200198,315754,408963,531197,600419,700933,5,34.3
100298,201277,315756,407068,531198,600919,700993,5,43.7
101264,201116,315754,401700,531199,600232,701396,1,68.8
100007,201654,315757,404071,531200,600597,700371,5,279.6
100655,200688,315757,403174,531201,600490,700539,2,84.52
100082,202070,315757,406435,531202,601182,700015,6,79.56
100974,200571,315757,405928,531203,601330,701224,3,49.95
100739,200398,315757,408964,531204,600441,700448,7,96.6
100259,201178,315757,405185,531205,600418,700247,2,55.5
100378,200539,315757,407779,531206,600578,700791,4,45.288
100746,202170,315757,408965,531207,600176,700181,2,35.64
100433,200077,315757,400618,531208,600659,700180,1,50.997
100470,200130,315757,402323,531209,600754,700144,3,62.79
100481,200130,315757,403039,531210,600509,700513,3,79.512
100378,200500,315757,406917,531211,600170,700019,6,57.36
100310,201557,315757,408966,531212,600445,700204,5,72.9
100737,200090,315757,408967,531213,600067,701124,4,83.28
100816,200896,315757,405063,531214,600378,700892,4,68.184
101248,201202,315758,408968,531215,600428,700605,2,67.86
100291,201204,315758,403783,531216,600298,700580,1,33.468
100141,201044,315758,407485,531217,600959,701148,1,32.58
100677,201324,315759,406321,531218,600628,700338,3,26.64
100040,203183,315760,404343,531219,600213,701117,4,47.472
100940,200203,315760,406195,531220,601186,700752,2,21.48
100556,200657,315759,408969,531221,600664,700678,2,524.58
100465,202390,315760,408941,531222,600949,701390,3,35.46
100434,200428,315759,408970,531223,600054,700288,5,58.05
100059,201440,315759,407915,531224,600174,700987,3,42.84
100808,200946,315759,405012,531225,601211,700656,2,67.662
100622,200069,315760,404145,531226,600888,701044,2,77.49
100589,200069,315761,408971,531227,601280,700507,3,25.029
100220,200246,315760,406916,531228,600172,700468,5,33.3105
100201,201506,315759,408340,531229,600531,700382,5,51.55
100441,200965,315759,404020,531230,601168,700311,1,43.41
101334,203507,315762,404526,531231,600136,700728,2,29.196
100916,200080,315759,408169,531232,600475,700687,1,66.42
101076,200365,315760,408972,531233,600454,700126,2,28.02
101500,203409,315759,408860,531234,600584,700586,1,43.26
101347,203402,315762,408085,531235,600721,700832,1,15.51
100261,202254,315760,406475,531236,600886,700070,3,60.24
100237,200605,315759,403626,531237,601154,701429,5,93.1
100305,201158,315762,405522,531238,600120,700588,2,29.4
100749,201116,315763,407048,531239,600900,701311,4,37.696
100090,201592,315764,408710,531240,600917,701137,9,40.5
100963,200015,315765,408973,531241,600586,700809,9,73.44
100385,200056,315765,403094,531242,600406,700869,3,80.01
100489,200451,315764,406628,531243,600184,700504,2,35.406
100000,203110,315765,404992,531244,600747,700253,3,87.03
100057,200998,315765,403330,531245,600530,700963,2,99.54
100142,200827,315763,407715,531246,600580,701241,2,18.0
100022,201839,315763,404727,531247,600281,700277,1,22.29
100416,200084,315764,405818,531248,600950,700860,5,233.6625
100518,200114,315763,406952,531249,600085,701145,11,66.2838
101004,200022,315765,406378,531250,600655,700669,3,40.32
100684,201847,315765,404149,531251,600376,701262,2,89.584
100148,200132,315763,404004,531252,600442,700449,4,163.96
100975,200847,315763,406007,531253,600443,701100,1,46.62
101294,200783,315765,405876,531254,600486,700319,2,96.78
101092,200972,315766,407071,531255,600287,700919,1,43.47
100068,202541,315765,408974,531256,600078,700785,8,89.04
100121,200205,315765,408975,531257,600382,700004,5,44.0
100657,202163,315763,407367,531258,600883,700724,6,46.44
100371,202145,315765,400707,531259,600910,700083,1,144.528
100359,200733,315767,406023,531260,600256,700262,3,27.0
100236,200770,315768,408976,531261,600152,700116,4,55.56
100999,200005,315768,406038,531262,600723,700211,2,48.006
101264,200002,315767,405858,531263,600572,700376,4,46.656
101116,201201,315768,405206,531264,600650,700662,4,67.86
100801,200084,315768,402655,531265,600324,701231,2,59.664
100234,201534,315767,403104,531266,601080,700701,3,153.171
100550,201352,315769,408834,531267,601098,701104,3,19.44
100293,200106,315768,405032,531268,600656,700035,7,103.6
101096,200867,315769,406644,531269,600922,701165,9,168.624
100531,200965,315768,408157,531270,600013,700303,3,50.97
100763,202201,315768,407029,531271,600406,700959,2,40.48
100525,200487,315768,404712,531272,600526,700443,2,55.26
100128,202012,315768,401463,531273,600459,700464,1,109.74
100900,201133,315768,408573,531274,600545,700990,6,92.88
100420,201851,315767,407127,531275,600454,700126,1,30.78
101340,200183,315767,408667,531276,600517,700238,4,45.0
101295,200080,315768,404098,531277,600564,701333,1,57.39
101068,200049,315768,404316,531278,600982,700714,2,63.66
100666,201308,315768,405924,531279,600576,700309,1,50.73
101378,200083,315768,408186,531280,600574,701004,2,79.5
100486,200205,315767,407828,531281,600932,700881,5,50.5
100815,200379,315768,404106,531282,600284,700083,1,35.32
100385,200376,315770,402288,531283,600014,701092,3,54.54
100690,201362,315771,404867,531284,600541,700277,3,54.252
100215,200198,315771,408977,531285,600156,700665,6,53.04
100815,200025,315770,407248,531286,600248,700347,4,59.76
100154,200947,315770,405274,531287,600359,700903,7,108.36
100992,200825,315772,408325,531288,601223,700862,2,22.38
100214,200498,315770,403015,531289,601013,700433,2,58.428
100395,200094,315773,405157,531290,600338,700662,1,40.71
100016,200246,315770,404669,531291,600631,700877,3,69.0696
100813,200801,315772,408978,531292,600040,700042,5,32.25
100257,200011,315770,406632,531293,600184,700188,3,79.47
100381,200515,315770,408112,531294,600314,700609,7,37.66
100618,202280,315771,405753,531295,600523,700018,3,37.74
100102,202484,315772,407434,531296,601098,701104,2,19.52
100400,200130,315771,404025,531297,600463,701038,1,56.686
100495,200158,315770,402076,531298,600133,700875,1,158.99
100793,202671,315772,408790,531299,600272,700448,6,96.3
101053,200483,315771,403737,531300,600785,700591,1,47.61
100607,200090,315770,405222,531301,600613,700470,1,50.79
100850,201844,315771,408003,531302,600894,701324,2,34.968
100836,201055,315770,404416,531303,600292,700991,2,49.8
100261,200726,315770,405501,531304,601222,701149,5,98.0
101102,200351,315774,408379,531305,600404,700405,5,84.3
100163,202485,315775,406194,531306,600486,700360,2,66.96
100302,200657,315775,403537,531307,601097,701326,2,60.6
100563,201507,315775,407014,531308,600046,700306,4,61.128
100098,202873,315774,407164,531309,600873,700885,3,26.28
100123,201526,315776,404323,531310,600056,701213,2,98.388
100669,200644,315776,408979,531311,600018,701248,3,48.15
100092,200084,315774,408980,531312,600502,700831,6,33.966
100510,201877,315777,408881,531313,600855,700533,2,14.94
100093,200229,315776,402831,531314,600721,701287,1,33.264
100352,202049,315774,407104,531315,600224,700137,4,27.4752
100040,200820,315775,402225,531316,600498,701400,1,58.4166
100090,200084,315777,404474,531317,600003,700003,3,84.1005
100777,200715,315775,405979,531318,600725,700519,5,81.54
100212,200266,315775,406892,531319,600014,700183,2,71.34
100340,203452,315774,403188,531320,600878,701369,2,97.92
100350,200028,315775,402399,531321,600809,700982,3,146.73
100828,200937,315775,403931,531322,601243,700715,3,63.552
100003,201286,315775,405786,531323,600804,700811,2,51.168
100187,200000,315775,402573,531324,600698,700560,2,127.764
100628,200051,315775,405376,531325,600343,700349,2,81.96
100373,201714,315775,408261,531326,600050,700115,10,51.84
101022,203508,315775,408981,531327,600363,701017,14,44.73
100926,200972,315775,407513,531328,600310,700883,1,29.55
101036,200527,315775,403275,531329,601099,700353,1,73.95
101354,200425,315777,408705,531330,600260,701025,1,19.86
101124,201372,315775,402716,531331,600150,700274,1,112.2
100842,200063,315777,408786,531332,600960,700325,2,37.92
101421,200162,315774,406747,531333,600818,700336,1,46.38
101363,200971,315774,408345,531334,601192,700347,4,189.36
100132,202365,315775,404896,531335,600656,700659,3,37.98
100762,200218,315777,408982,531336,600206,700666,7,56.28
100208,203486,315774,407692,531337,600940,700178,4,75.744
100708,200205,315778,406451,531338,600737,700467,3,37.872
100499,202332,315779,408983,531339,600132,700134,3,31.2
100776,200376,315780,408984,531340,600307,700312,1,21.0
100858,201030,315778,408985,531341,600962,701003,4,77.4
100072,200980,315779,400941,531342,600615,700619,1,409.968
100395,201078,315780,406608,531343,600961,700984,3,19.35
100521,201145,315778,407321,531344,600466,700733,5,69.9
100682,200686,315780,408986,531345,600965,700486,3,25.704
100129,200124,315778,406246,531346,600131,700133,3,47.1753
100274,200084,315778,406638,531347,600922,700079,2,53.823
100606,201239,315778,408987,531348,600018,700904,7,34.58
100457,200167,315778,403530,531349,601318,700538,3,104.28
100332,200077,315780,403597,531350,600462,700079,1,34.384
100263,203509,315780,408988,531351,600088,700091,2,13.36
100169,200358,315780,407966,531352,600198,700755,5,73.2
100049,202185,315780,406962,531353,600229,700232,1,18.176
100475,202138,315779,408989,531354,600120,700846,2,33.3
100832,201407,315778,404673,531355,600647,701410,4,66.0
100930,201229,315778,403482,531356,600619,701450,1,52.62
100840,201713,315778,402384,531357,600235,701029,1,44.802
101201,201415,315778,404405,531358,600637,700289,2,77.04
100850,201098,315779,408990,531359,600650,700638,2,26.22
100470,201312,315779,406020,531360,600724,700680,3,54.18
100223,201978,315778,405724,531361,600658,701033,2,62.92
100876,201141,315781,401239,531362,600248,700797,1,97.152
100345,201044,315782,405816,531363,600349,700761,1,32.0
100149,202968,315781,404323,531364,600034,701128,3,81.99
100806,200545,315781,404509,531365,600833,701133,2,94.38
100283,200359,315782,402411,531366,600025,700627,2,55.14
100800,201259,315782,405956,531367,600901,700212,4,52.56
100473,201594,315781,402585,531368,600997,700016,2,44.22
100189,202564,315781,407334,531369,600696,701445,3,48.15
100252,200068,315781,408991,531370,600407,700812,3,53.298
101007,200371,315781,404891,531371,600132,700574,1,34.251
100151,203510,315782,405935,531372,600469,701014,2,85.5
100351,200108,315781,408992,531373,600936,700715,2,58.56
100514,200114,315782,405367,531374,601098,700823,4,63.0912
101044,200234,315781,406583,531375,600352,700543,2,103.86
100774,200000,315782,407806,531376,600585,700541,5,114.9
100849,200254,315781,408161,531377,600979,701070,4,49.12
100482,200028,315781,407236,531378,600680,700155,3,74.94
100140,200028,315783,408993,531379,600402,700257,7,25.76
100730,203511,315782,407588,531380,600441,700041,3,25.5
100245,201415,315781,404899,531381,600510,700701,2,100.74
101186,200478,315784,404934,531382,600508,701266,1,11.832
101573,200552,315781,404159,531383,600129,701435,1,97.92
100517,200226,315783,406373,531384,600297,700530,3,40.14
100268,200195,315781,407027,531385,600615,700465,6,35.52
100424,201100,315781,407075,531386,601006,700786,2,30.72
100024,200189,315781,402400,531387,600505,700510,2,64.44
100427,201953,315783,404464,531388,600214,701216,3,66.636
100204,201325,315785,401710,531389,600019,700733,1,138.24
100100,201101,315785,403714,531390,600442,700067,2,65.016
100552,201064,315786,408994,531391,600246,700343,5,30.6
100787,200149,315787,404863,531392,600955,700072,3,51.3
100485,200799,315788,408010,531393,600880,700583,2,15.24
100763,200263,315785,405450,531394,600284,700669,2,47.04
100677,201607,315787,408298,531395,600316,700401,3,60.6411
100992,200414,315785,407750,531396,600780,700652,4,201.36
100997,200137,315785,404130,531397,600796,700053,4,63.88
100514,200705,315785,407979,531398,600694,700371,3,66.645
100690,200098,315785,407656,531399,600240,700670,5,94.85
100927,201860,315785,405595,531400,600950,700000,5,99.2
100255,200028,315785,408995,531401,600066,700268,5,99.9
101051,203095,315788,403634,531402,600667,701261,1,35.46
100755,201575,315785,408996,531403,600702,700566,14,74.76
100801,200030,315789,403520,531404,600646,700953,4,141.888
100501,202534,315789,405938,531405,600388,701006,2,57.504
100924,201587,315789,407885,531406,600905,700924,10,107.4
100204,201204,315790,404029,531407,601054,700013,4,108.768
100345,202074,315790,408997,531408,600438,701275,5,108.45
100635,200204,315790,403908,531409,600336,700752,2,64.44
100194,202514,315790,403336,531410,600996,701399,2,81.0
100156,200015,315791,404315,531411,600917,701137,2,24.96
100691,200306,315791,408793,531412,600571,700990,6,45.18
100908,200002,315790,403882,531413,600825,700781,3,141.831
100224,200744,315789,408998,531414,600105,701195,2,22.26
100025,201742,315790,402988,531415,601298,700332,2,161.568
100565,200028,315790,408999,531416,600856,701005,6,38.88
100373,200028,315791,409000,531417,600542,700128,5,17.9
100696,200645,315790,404739,531418,600576,700309,1,31.17
101479,200710,315792,404981,531419,601233,700059,1,42.66
100520,200480,315789,409001,531420,600153,700534,2,45.06
101128,200783,315790,403682,531421,600205,700042,2,54.0
100914,201697,315790,401652,531422,600140,700377,1,61.92
100650,200512,315789,405699,531423,600626,700569,2,29.016
100141,202030,315793,409002,531424,601367,701185,5,77.24
101016,200620,315794,408975,531425,600353,700356,9,63.36
100280,200030,315794,409003,531426,601229,700675,3,26.976
100682,200989,315795,409004,531427,600727,700958,6,29.4
100056,200574,315794,403706,531428,600533,700519,5,161.3
100729,202637,315794,407996,531429,601015,701071,3,47.88
100304,202368,315793,406206,531430,600997,700346,3,46.62
100161,200799,315793,404141,531431,600697,700321,2,110.16
